node,true_out_degree,gpr_mean,gpr_std,gpr_residual_true_minus_mean,gpr_abs_residual,status,is_root,depth,out_degree_children,in_degree_parents,undirected_degree,sibling_count,descendant_count,parent_out_degree_mean,child_out_degree_mean,child_cov_dist_mean,child_cov_dist_std,child_cov_dist_max,parent_cov_dist_mean,neighbor_cov_dist_mean,neighbor_cov_dist_std,child_cov_spread_trace,child_cov_spread_max_eig,child_cov_spread_anisotropy,nn_dist,knn5_mean_dist,knn5_max_dist,knn10_mean_dist,knn10_max_dist,knn25_mean_dist,knn25_max_dist,cov_dim_00,cov_dim_01,cov_dim_02,cov_dim_03,cov_dim_04,cov_dim_05,cov_dim_06,cov_dim_07,cov_dim_08,cov_dim_09,cov_dim_10,cov_dim_11,cov_dim_12,cov_dim_13,cov_dim_14,cov_dim_15,cov_dim_16,cov_dim_17,cov_dim_18,cov_dim_19,cov_dim_20,cov_dim_21,cov_dim_22,cov_dim_23,cov_dim_24,cov_dim_25,cov_dim_26,cov_dim_27,cov_dim_28,cov_dim_29,cov_dim_30,cov_dim_31,cov_dim_32,cov_dim_33,cov_dim_34,cov_dim_35,cov_dim_36,cov_dim_37,cov_dim_38,cov_dim_39,cov_dim_40,cov_dim_41,cov_dim_42,cov_dim_43,cov_dim_44,cov_dim_45,cov_dim_46,cov_dim_47,cov_dim_48,cov_dim_49,cov_dim_50,cov_dim_51,cov_dim_52,cov_dim_53,cov_dim_54,cov_dim_55,cov_dim_56,cov_dim_57,cov_dim_58,cov_dim_59,cov_dim_60,cov_dim_61,cov_dim_62,cov_dim_63,cov_dim_64,cov_dim_65,cov_dim_66,cov_dim_67,cov_dim_68,cov_dim_69,cov_dim_70,cov_dim_71,cov_sum,cov_l2_norm,cov_nonzero_count
49,2.0,2.000724782688815,0.4498661265218306,-0.0007247826888150399,0.0007247826888150399,0,1,0.0,2,0,2,0,317,,9.5,2.8284271247461903,0.0,2.8284271247461903,,2.8284271247461903,0.0,2.0,1.9999999999999998,1.0,0.0,0.0,0.0,0.42426406871192857,1.4142135623730951,1.2525483399593904,2.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,17.0,4.123105625617661,17
52,3.0,11.458382070424623,0.7504434924883213,-8.458382070424623,8.458382070424623,0,0,2.0,3,6,6,107,316,18.833333333333332,20.333333333333332,2.230710143300821,0.597716981445369,2.8284271247461903,1.6843906653792597,1.6843906653792597,0.9107660254148051,3.333333333333333,2.548583770354864,3.2476396172581063,1.4142135623730951,1.765685424949238,2.0,1.8828427124746192,2.0,2.114953392391792,2.449489742783178,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,17.0,4.123105625617661,17
63,33.0,22.64769841098416,0.9867362030089889,10.352301589015841,10.352301589015841,0,0,2.0,33,34,37,695,316,21.441176470588236,20.939393939393938,2.485854648624235,0.888945237689167,4.242640687119285,2.3503708422312592,2.4692164412133457,0.8762619650005156,4.170454545454546,1.3333503254166077,127.65666622695727,1.4142135623730951,1.6485281374238572,2.0,1.914162017268564,2.449489742783178,2.311146128969935,2.8284271247461903,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,17.0,4.123105625617661,17
65,5.0,18.89075946944058,1.7890772980689107,-13.890759469440582,13.890759469440582,0,0,1.0,5,5,6,78,316,16.6,16.4,2.3554589326154405,0.672170526549719,3.4641016151377544,2.558381307086356,2.540232713035827,0.7397416870926249,4.0,2.5237787715386055,12.424306059085598,1.4142135623730951,1.4142135623730951,1.4142135623730951,1.7071067811865475,2.0,2.1165773787218716,2.449489742783178,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,17.0,4.123105625617661,17
73,2.0,2.000724782688815,0.4498661265218306,-0.0007247826888150399,0.0007247826888150399,0,0,2.0,2,4,4,25,316,7.25,7.5,3.1462643699419726,0.31783724519578205,3.4641016151377544,2.987345747344081,2.987345747344081,0.2752551286084108,2.0,1.9999999999999998,1.0,0.0,0.0,0.0,0.42426406871192857,1.4142135623730951,1.2525483399593904,2.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,17.0,4.123105625617661,17
76,2.0,2.000724782688815,0.4498661265218306,-0.0007247826888150399,0.0007247826888150399,0,0,2.0,2,3,3,15,316,6.0,7.5,2.414213562373095,0.41421356237309515,2.8284271247461903,2.5522847498307932,2.5522847498307937,0.39052429175127007,4.0,4.0,1.0,0.0,0.0,0.0,0.42426406871192857,1.4142135623730951,1.2525483399593904,2.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,17.0,4.123105625617661,17
81,15.0,5.210645241769211,5.366328987290853,9.78935475823079,9.78935475823079,0,0,1.0,15,13,16,292,316,23.46153846153846,26.533333333333335,3.658295794815642,0.4656950478952872,4.242640687119285,3.645470934514365,3.679652307639664,0.45843090524319613,2.8190476190476184,0.940083346388619,19.80517783354814,2.449489742783178,2.449489742783178,2.449489742783178,2.5252772191757806,2.8284271247461903,2.80064531243624,3.1622776601683795,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,17.0,4.123105625617661,17
89,8.0,27.048203207395478,1.8145345462522762,-19.048203207395478,19.048203207395478,0,0,2.0,8,8,8,68,316,9.5,9.5,2.568317314996663,0.3921047940134508,3.1622776601683795,2.568317314996663,2.568317314996663,0.3921047940134508,3.1071428571428568,1.108955189644257,6.143962129601116,1.4142135623730951,1.8828427124746192,2.0,1.9414213562373095,2.0,2.2103032087421766,2.449489742783178,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,17.0,4.123105625617661,17
93,1.0,2.290583254348021,4.689971727338285,-1.2905832543480211,1.2905832543480211,0,1,0.0,1,0,1,0,317,,51.0,3.7416573867739413,0.0,3.7416573867739413,,3.7416573867739413,0.0,,,,1.4142135623730951,1.4142135623730951,1.4142135623730951,1.5313708498984762,2.0,1.9743646473613345,2.449489742783178,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,17.0,4.123105625617661,17
95,13.0,2.332300566083685,1.8573566730025326,10.667699433916315,10.667699433916315,0,0,1.0,13,15,16,318,316,22.2,21.692307692307693,2.517187297928387,0.6580265012738891,4.0,2.5028377855153194,2.5964104239206116,0.6193972154896958,3.217948717948717,1.0946132918965776,9.501166996165987,1.4142135623730951,1.5313708498984762,2.0,1.765685424949238,2.0,2.0680904773816393,2.449489742783178,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,17.0,4.123105625617661,17
102,39.0,14.329435312501847,0.9771991519644544,24.670564687498153,24.670564687498153,0,0,1.0,39,42,42,844,316,21.095238095238095,22.435897435897434,2.1635347486245586,1.0554568614424098,4.242640687119285,2.217139849500593,2.2171398495005934,1.0412928923969889,3.615384615384616,1.1819142337151052,49.17570143313277,0.0,0.8485281374238571,1.4142135623730951,1.4242640687119286,2.0,1.895562755464061,2.449489742783178,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,17.0,4.123105625617661,17
105,32.0,6.97730131218573,1.8365963781942942,25.02269868781427,25.02269868781427,0,0,2.0,32,9,32,140,316,16.555555555555557,8.96875,2.815541202695764,0.36773324016533016,3.4641016151377544,2.9225743194438896,2.815541202695764,0.3677332401653302,3.9737903225806455,1.1689843291465383,35.4995866051337,1.4142135623730951,1.765685424949238,2.0,1.8828427124746192,2.0,2.2228309306597542,2.449489742783178,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,17.0,4.123105625617661,17
106,7.0,3.3098534321293696,0.8881360321569437,3.6901465678706304,3.6901465678706304,0,0,2.0,7,7,8,127,316,19.142857142857142,14.857142857142858,2.393341082233886,0.5214580175733552,3.1622776601683795,2.4951679275746286,2.489458154475697,0.5500891719661963,3.8095238095238093,1.8260862012188943,44.96875714281839,1.4142135623730951,1.4142135623730951,1.4142135623730951,1.7071067811865475,2.0,2.06263860958789,2.449489742783178,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,17.0,4.123105625617661,17
109,8.0,41.31100392498027,0.8858325532096273,-33.31100392498027,33.31100392498027,0,0,2.0,8,6,8,63,316,11.5,11.125,2.5371863902290848,0.559182636744299,3.7416573867739413,2.6413335631749164,2.5371863902290848,0.559182636744299,3.4642857142857144,1.4246937645627802,21.634137207234943,1.4142135623730951,1.6485281374238572,2.0,1.8242640687119285,2.0,2.109501524598042,2.449489742783178,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,17.0,4.123105625617661,17
